,user,item,actual,predicted
56346,28652,73,4,3.9339008
56347,30704,52,5,4.6669884
56348,994,167,3,4.0307403
56349,2701,178,5,4.102982
56350,14297,264,5,4.6458035
56351,33784,280,5,4.6469064
56352,11381,197,5,4.6316166
56353,35346,68,5,4.7929296
56354,5712,203,4,4.241069
56355,33957,6,5,4.547711
56356,22259,40,3,3.0255265
56357,44725,71,5,4.903199
56358,33174,36,5,4.734609
56359,43888,93,2,3.13998
56360,25915,171,4,4.242028
56361,3333,242,3,4.943617
56362,8377,7,5,4.8378377
56363,5703,875,4,3.7939267
56364,27865,302,1,2.6548233
56365,5777,159,5,4.7167435
56366,22022,6,3,4.038048
56367,2554,140,5,4.4802117
56368,3166,254,5,4.685367
56369,852,229,5,4.5033493
56370,17744,10,5,4.8418703
56371,10380,16,5,4.7868648
56372,16602,227,5,4.501036
56373,16964,5,4,3.1079843
56374,44137,89,4,3.9914453
56375,41203,100,5,4.7730045
56376,553,62,4,4.75696
56377,26931,113,4,4.075028
56378,21757,312,4,3.336476
56379,31263,319,5,3.986262
56380,33864,104,5,4.3893714
56381,32019,91,3,3.1505132
56382,42700,27,4,4.318492
56383,18840,20,5,4.887292
56384,18776,143,5,4.613
56385,27824,663,4,3.571098
56386,8550,74,5,4.528166
56387,22680,1,5,4.3484507
56388,5969,17,3,3.1911798
56389,30389,296,3,4.029035
56390,89,23,5,4.424433
56391,42700,59,1,4.938926
56392,541,11,5,4.9467697
56393,14060,43,5,4.716682
56394,3457,45,4,4.0236826
56395,12861,733,5,4.6251445
56396,35978,17,5,4.862826
56397,28180,94,5,4.698805
56398,17899,77,5,4.511244
56399,11130,39,4,4.0228324
56400,32856,3,1,2.8537025
56401,31920,17,3,3.0181856
56402,3405,117,4,4.944405
56403,40619,4,5,4.6622796
56404,2206,1,2,3.4033906
56405,17158,1,4,4.1477113
56406,7483,8,5,3.7962718
56407,36456,1,2,2.335435
56408,7081,123,5,4.7571507
56409,37303,74,3,3.0849366
56410,10701,10,3,4.7695417
56411,34935,132,4,4.175087
56412,2998,167,5,4.392244
56413,28499,73,4,4.789539
56414,38602,3,5,4.9482603
56415,3494,31,4,4.9622335
56416,21361,31,3,3.050945
56417,22011,36,5,4.651439
56418,427,241,5,4.5193157
56419,9352,18,5,3.7153273
56420,43299,47,3,3.5956755
56421,37204,33,4,4.6942434
56422,16171,21,5,4.7961674
56423,4075,63,5,4.9103355
56424,5397,175,3,3.7843385
56425,3086,41,4,4.9789863
56426,1250,171,5,4.555632
56427,9977,226,5,4.428363
56428,3348,52,5,4.3411484
56429,11473,51,3,4.1654425
56430,37347,924,4,4.0114813
56431,36554,939,4,4.1775475
56432,22471,254,5,4.8764544
56433,6186,17,3,3.217807
56434,26302,80,4,3.1729798
56435,657,92,5,4.9908977
56436,34819,62,4,4.1221666
56437,2095,12,2,2.5078907
56438,31201,576,5,4.3819227
56439,11439,219,5,4.5864887
56440,30517,258,5,3.6730094
56441,852,37,5,4.954469
56442,23946,69,5,4.9224358
56443,29012,83,4,4.6191235
56444,31127,43,2,2.478406
56445,17811,126,5,4.6204896
56446,35390,34,4,4.1556253
56447,27166,20,5,4.6870627
56448,1778,19,3,4.848722
56449,3001,1,5,3.7752776
56450,41025,59,5,4.8255486
56451,2949,301,4,4.8685355
56452,2771,4,5,4.846017
56453,521,19,5,4.921055
56454,20189,152,5,4.7329435
56455,31311,968,4,4.3970838
56456,33987,52,5,4.827735
56457,14406,100,4,4.981283
56458,4908,17,5,4.2550235
56459,31041,248,4,4.1244946
56460,5053,36,3,4.2603188
56461,18331,6,5,4.5983453
56462,4171,116,2,4.31755
56463,1978,3,5,3.9015546
56464,17907,148,5,4.1841817
56465,33437,81,4,3.6770928
56466,33588,69,4,3.9992836
56467,24228,110,4,3.8546479
56468,16568,123,4,4.071017
56469,25439,80,5,4.3689017
56470,32084,14,4,4.071713
56471,17352,17,5,4.7564483
56472,7777,113,5,4.8037286
56473,25847,212,5,4.2939935
56474,18404,83,5,4.7543755
56475,4361,109,4,4.0271373
56476,3584,345,4,4.0992117
56477,19120,39,5,4.706067
56478,25313,142,5,3.941937
56479,5924,70,4,4.3061204
56480,17523,104,5,4.2948575
56481,3934,11,4,4.9996967
56482,6564,66,5,4.7919855
56483,2920,100,4,4.052597
56484,37534,146,5,4.705238
56485,32813,116,4,4.0016646
56486,9678,68,5,4.768977
56487,3904,692,3,3.0571568
56488,14297,379,5,4.3549004
56489,19012,12,5,4.892743
56490,31467,33,5,4.6714478
56491,30422,213,5,4.759791
56492,44185,127,4,3.8441215
56493,3423,147,5,4.121632
56494,25032,77,5,4.2700505
56495,28858,53,4,4.7104588
56496,38044,762,5,4.2228646
56497,35773,42,5,3.216667
56498,30223,318,4,4.2310514
56499,30908,4,5,4.514496
56500,10493,167,4,4.9138193
56501,15405,95,5,4.1829195
56502,2551,78,5,4.8486214
56503,31912,149,5,4.532098
56504,34380,166,4,4.152879
56505,9343,47,5,4.621082
56506,28765,120,5,4.391574
56507,12547,104,4,4.3519373
56508,348,12,5,3.8701367
56509,4906,533,5,4.838565
56510,852,41,3,4.962432
56511,42554,26,5,4.742722
56512,13520,26,5,4.6864777
56513,6726,48,5,4.99959
56514,26015,20,5,4.9411445
56515,23527,159,3,4.057341
56516,26390,19,3,3.022884
56517,28760,59,2,2.3658197
56518,23412,56,5,4.3902392
56519,28868,258,4,3.9237752
56520,17655,88,5,4.3708277
56521,2554,713,4,3.9574373
56522,5016,35,5,4.5615683
56523,41334,54,5,4.734372
56524,3091,68,5,4.9778757
56525,29658,32,3,3.0848632
56526,15780,117,5,4.4630675
56527,21609,150,5,4.4087706
56528,10522,89,5,4.100006
56529,42466,173,3,3.3744857
56530,10539,51,5,4.8018646
56531,31242,151,5,4.5501037
56532,8366,88,5,4.560976
56533,18566,181,4,3.8598738
56534,14136,685,5,4.471098
56535,4343,194,5,3.842862
56536,19278,23,3,3.4583008
56537,25426,487,5,4.549342
56538,3247,132,4,4.579546
56539,32138,288,5,4.317971
56540,25723,62,5,4.5530457
56541,30321,21,5,4.909654
56542,34217,26,5,4.963965
56543,3735,123,3,4.9950423
56544,5299,852,4,3.9183993
56545,28501,56,2,2.4518607
56546,31960,113,5,4.8558826
56547,12385,109,3,3.072318
56548,19365,944,4,3.366065
56549,31962,4,5,4.644851
56550,33986,83,4,3.741069
56551,37827,397,3,4.6468725
56552,34297,160,5,4.8634605
56553,35501,5,4,3.9673996
56554,4689,8,3,4.443619
56555,8539,313,5,4.5559387
56556,12648,45,3,3.144286
56557,23763,123,4,4.122923
56558,2717,34,5,4.692631
56559,541,95,4,4.839367
56560,2314,142,4,3.6805835
56561,13415,100,5,4.80009
56562,8073,3,4,4.9423223
56563,22308,152,3,4.060924
56564,3293,10,4,4.990992
56565,16611,181,4,2.900529
56566,10493,380,2,3.2926738
56567,10959,51,5,4.7788706
56568,7539,178,5,4.678793
56569,3586,5,3,4.128709
56570,2086,933,1,3.3622215
56571,1039,69,5,4.9620442
56572,4776,84,4,4.609621
56573,2484,113,5,4.9822173
56574,20942,114,5,4.0881042
56575,3785,103,3,4.8480883
56576,34976,20,4,4.894728
56577,4065,6,5,4.8234053
56578,41540,294,4,3.0946434
56579,1561,282,4,4.7938285
56580,24389,2,4,3.8288732
56581,18533,770,4,4.154872
56582,8672,187,5,4.703669
56583,31681,94,2,2.94397
56584,29529,63,5,4.390457
56585,2670,203,4,3.584826
56586,5756,121,4,4.9917545
56587,43761,62,5,4.436173
56588,27581,84,4,3.9448335
56589,29504,37,3,4.017177
56590,2932,19,5,4.999662
56591,6113,263,4,3.1440783
56592,12654,1,3,2.8429005
56593,370,105,4,4.6390967
56594,11100,4,4,4.0112596
56595,42321,822,5,4.4435077
56596,12749,15,4,4.0383234
56597,6420,16,5,4.253162
56598,2597,297,4,3.8225865
56599,38602,904,2,4.2845907
56600,18199,96,2,4.9979553
56601,28513,42,4,4.132461
56602,35665,120,5,4.995664
56603,31434,19,5,4.836898
56604,13152,859,5,4.5214896
56605,9343,94,5,4.867796
56606,2766,74,4,4.5178432
56607,30466,45,2,3.9414263
56608,36585,924,5,4.9915953
56609,2691,22,4,4.164061
56610,14740,26,5,4.5724044
56611,5083,315,5,3.962991
56612,15088,18,5,4.7389092
56613,26535,34,2,4.762164
56614,18179,151,4,4.061392
56615,25682,2,4,4.097007
56616,27312,152,2,4.93414
56617,24638,150,5,4.6263103
56618,27581,35,4,4.137412
56619,20093,3,4,4.1949134
56620,31684,142,5,4.2060556
56621,5353,34,5,4.9881787
56622,3102,73,4,3.8654468
56623,42494,14,5,4.7364388
56624,27815,41,5,4.628548
56625,2905,210,5,3.9615443
56626,553,822,3,4.62267
56627,6753,848,5,3.7221062
56628,24823,83,4,4.5010014
56629,37055,269,5,4.1051736
56630,3318,564,3,3.4293938
56631,21825,41,5,4.7189274
56632,9034,1,5,4.4054112
56633,13565,3,5,4.2405605
56634,3405,73,3,4.8540897
56635,19842,83,4,4.089269
56636,36085,75,4,4.381974
56637,39423,59,5,4.890996
56638,8283,268,5,4.706877
56639,15286,118,5,4.1954155
56640,21493,36,5,4.5566683
56641,3937,36,3,3.0487278
56642,36124,324,5,4.3385167
56643,42606,2,5,4.048402
56644,2172,195,1,3.4308517
56645,34930,83,3,3.0933573
56646,13214,15,3,3.0194485
56647,27416,53,5,4.788558
56648,3424,886,5,4.596681
56649,33492,167,4,4.6969976
56650,3755,62,3,3.3518827
56651,43247,121,3,3.187816
56652,39000,62,5,4.458028
56653,43650,131,4,4.0246115
56654,44635,62,4,3.5132387
56655,36466,3,5,4.262835
56656,9686,394,5,3.108051
56657,7118,14,4,4.0534115
56658,22990,28,5,4.108693
56659,6540,122,5,3.8446255
56660,22979,169,4,4.2709846
56661,3040,23,3,3.0283928
56662,14886,894,5,4.459911
56663,1336,26,3,4.525192
56664,8073,54,5,4.9984508
56665,12819,19,5,4.899014
56666,870,144,5,4.693983
56667,15323,46,3,3.04909
56668,41849,41,5,4.6917014
56669,1443,8,5,4.918469
56670,38327,18,5,4.9840674
56671,1176,4,5,4.924722
56672,22876,19,4,4.408693
56673,26164,7,5,4.820391
56674,16699,10,2,4.5288873
56675,15330,222,2,3.491603
56676,25426,52,5,4.989002
56677,16898,1,4,4.121118
56678,3525,20,4,3.8615654
56679,30032,100,1,2.212243
56680,17736,16,5,4.9139876
56681,5592,761,5,4.1230183
56682,33032,118,3,3.6527026
56683,32056,939,5,4.1435285
56684,39523,62,3,3.539491
56685,18190,56,4,4.065354
56686,37917,15,5,4.812347
56687,14136,36,5,4.965193
56688,25243,122,3,3.8844059
56689,23057,655,5,4.8237786
56690,34390,801,5,4.5256414
56691,6624,111,5,4.352801
56692,20141,193,2,2.8463366
56693,3407,2,4,4.9036846
56694,218,54,3,3.6504757
56695,42753,35,4,4.457479
56696,32676,291,5,4.530904
56697,14186,371,5,3.7407324
56698,411,779,4,4.8010592
56699,2766,121,2,4.356575
56700,19124,180,5,3.84903
56701,29119,127,3,3.7128525
56702,2161,576,2,3.3087378
56703,14043,77,5,4.6228943
56704,23874,2,4,4.158273
56705,2932,61,4,4.758381
56706,22384,5,5,4.6251583
56707,16107,219,5,4.650146
56708,3091,12,4,4.8244495
56709,3584,257,4,4.6321025
56710,3089,54,4,4.106911
56711,3370,5,5,4.322386
56712,25471,18,5,4.774988
56713,450,104,4,4.938923
56714,32067,6,5,4.5286183
56715,9365,168,5,3.6609766
56716,1888,46,5,4.6893053
56717,26029,123,5,4.7086916
56718,3905,1002,5,3.9289606
56719,44073,15,5,4.5453987
56720,4759,178,5,4.760419
56721,8963,69,5,4.8129435
56722,1089,372,5,4.2867074
56723,14979,14,4,4.074697
56724,2977,9,5,4.0474725
56725,30615,91,1,3.1932335
56726,26530,19,5,4.9884744
56727,31772,113,2,4.9596477
56728,44605,45,4,4.2015333
56729,17698,149,5,4.960331
56730,36816,124,4,3.6860676
56731,664,740,5,3.925935
56732,3839,51,5,4.5280185
56733,6153,15,5,4.9619446
56734,21812,212,5,4.270286
56735,41962,193,5,4.233345
56736,37660,51,5,4.6868424
56737,24602,116,2,2.1665914
56738,39061,126,3,3.412284
56739,40460,92,5,4.573475
56740,411,159,5,4.9989624
56741,12392,83,5,4.8443203
56742,2771,2,5,4.392386
56743,39762,12,4,4.6735225
56744,1018,60,5,4.7712116
56745,42882,13,5,4.1403255
56746,27342,96,5,4.72472
56747,23803,159,5,4.072781
56748,19992,83,4,4.0651035
56749,3012,59,5,4.7371073
56750,21126,19,5,4.843387
56751,11206,79,5,4.764834
56752,2932,819,3,4.332561
56753,18958,69,4,3.9970043
56754,41582,928,4,3.8468611
56755,14526,34,5,4.5052967
56756,13654,60,3,3.7164102
56757,17117,118,5,4.5114894
56758,4463,33,4,4.272869
56759,6726,6,5,4.9978986
56760,30714,4,5,4.5489635
56761,28044,121,5,4.462652
56762,6185,271,5,4.1937914
56763,4331,872,2,3.2627873
56764,1665,27,5,4.398685
56765,769,105,5,4.539587
56766,27913,90,4,4.025687
56767,4582,6,4,4.771924
56768,2788,156,5,4.8021483
56769,3509,56,3,3.08422
56770,32774,53,5,4.926181
56771,21693,295,3,3.2693527
56772,4700,78,5,4.304303
56773,1773,177,2,2.7108147
56774,3567,310,5,4.4695864
56775,12225,11,5,4.75211
56776,33086,39,5,4.6850376
56777,450,75,5,4.9721136
56778,14347,27,1,2.8559613
56779,27055,159,5,4.824557
56780,38467,74,4,4.0726423
56781,2641,159,5,4.352212
56782,17896,6,2,2.2540417
56783,30501,131,5,3.8684776
56784,31849,76,1,2.8698363
56785,538,31,5,4.7653847
56786,1279,33,5,3.7316585
56787,6692,784,5,4.075105
56788,28731,63,5,4.581196
56789,3584,165,5,4.9619384
56790,4733,235,5,4.884512
56791,36361,87,2,2.5818787
56792,41039,1,5,4.2521377
56793,427,313,5,4.83613
56794,8754,83,4,4.978934
56795,25362,963,5,4.1379743
56796,33682,69,5,4.768913
56797,29290,28,5,4.0480323
56798,33504,152,4,4.0072684
56799,3282,180,5,3.5827425
56800,1399,241,1,2.1665828
56801,3960,188,4,4.344181
56802,18246,121,2,3.1026354
56803,34571,3,4,4.1015153
56804,37683,15,5,4.1654687
56805,18818,31,2,4.986159
56806,4586,4,4,4.475326
56807,2987,94,5,4.9719234
56808,26199,124,5,4.841003
56809,10604,65,5,4.0629106
56810,4423,65,5,4.771369
56811,6730,695,5,4.3153925
56812,1443,34,5,4.8460917
56813,40704,45,4,4.029221
56814,34897,64,5,4.5943303
56815,24760,16,4,4.011066
56816,3020,89,3,3.1795952
56817,18199,29,5,4.9957075
56818,7044,347,5,4.551169
56819,4940,322,5,3.9344919
56820,39691,4,5,4.9163027
56821,9795,134,5,4.526128
56822,562,7,2,2.7566264
56823,8541,315,4,4.6590023
56824,450,11,5,4.9982033
56825,351,1,3,4.0063014
56826,23790,877,3,3.3344474
56827,1436,73,2,3.5319028
56828,9376,41,4,4.3666897
56829,33016,54,4,4.4233775
56830,391,364,4,3.06411
56831,33442,453,5,4.656292
56832,25122,151,4,4.916503
56833,1966,110,3,4.9608154
56834,5274,119,5,4.307645
56835,16008,1008,5,4.0952477
56836,15232,45,5,4.5539207
56837,28544,99,4,3.409254
56838,39939,99,4,4.0735855
56839,40166,8,5,4.295148
56840,9215,62,4,4.13647
56841,1080,113,4,3.6220284
56842,4475,6,5,4.5866613
56843,1726,17,2,3.1279187
56844,5490,51,3,1.9451165
56845,29952,90,1,3.4027836
56846,697,69,4,4.176549
56847,5756,523,4,4.028012
56848,20382,624,4,3.9125607
56849,26057,17,4,4.0612497
56850,33460,6,5,4.4976892
56851,33324,141,5,4.155001
56852,14130,103,5,4.5599165
56853,36237,19,2,3.5329375
56854,37293,79,5,4.6492205
56855,43933,91,4,2.7576306
56856,5244,4,5,4.5310345
56857,2273,45,4,3.9711652
56858,35705,6,3,3.5897934
56859,35665,310,4,4.6926036
56860,33696,16,5,4.9239635
56861,41876,41,5,4.5882044
56862,8774,28,5,4.05572
56863,7742,120,5,4.8247814
56864,36065,62,2,3.0973454
56865,6843,395,5,2.898587
56866,25088,182,4,4.1384172
56867,23118,136,5,4.6313877
56868,12663,104,5,3.2968128
56869,2649,84,5,4.710725
56870,9719,147,5,4.5651827
56871,9510,149,5,4.699469
56872,29477,64,2,3.6396265
56873,9490,121,4,3.9407287
56874,5534,64,5,4.770534
56875,43627,1,4,4.122576
56876,32047,195,4,4.02507
56877,16458,321,5,4.261798
56878,4180,852,5,3.6160893
56879,19267,122,4,4.02803
56880,2393,23,3,4.598164
56881,5592,10,5,4.977967
56882,38652,169,1,3.356912
56883,24603,113,5,4.822951
56884,6280,405,3,3.7060199
56885,33142,261,3,3.3433204
56886,6117,928,5,4.174113
56887,16155,11,5,4.901908
56888,2180,5,5,4.8114767
56889,3965,33,4,4.782462
56890,6796,735,5,3.533853
56891,36180,885,5,4.4109163
56892,15350,95,5,4.8818927
56893,867,817,5,4.523155
56894,35581,949,5,4.1904726
56895,341,40,1,4.661498
56896,37230,8,5,4.6821146
56897,2832,4,4,4.8408046
56898,10212,88,5,4.521204
56899,10827,850,3,2.952505
56900,40396,5,4,4.0495377
56901,6677,75,3,3.2893972
56902,41159,569,4,3.121835
56903,434,10,5,3.8378649
56904,32580,924,5,4.9559126
56905,7142,69,5,4.7682047
56906,30160,75,5,4.638496
56907,27991,92,4,4.480242
56908,22660,856,2,4.8373976
56909,34567,26,5,3.6412892
56910,247,183,1,2.2280087
56911,26638,12,5,4.3541613
56912,286,201,4,3.7265086
56913,15038,318,2,2.772778
56914,14734,4,5,4.654736
56915,4644,48,5,4.8034306
56916,29586,103,3,3.5553403
56917,3408,703,4,4.3393335
56918,3048,59,5,4.7987595
56919,21747,374,5,3.1002827
56920,17313,155,5,4.464722
56921,10042,117,5,4.483885
56922,14026,32,5,4.6887326
56923,25196,16,5,4.7686367
56924,18265,64,5,4.730453
56925,36433,110,2,2.1344671
56926,22287,34,4,3.9087005
56927,17091,34,3,3.1758204
56928,6546,421,4,3.3775802
56929,1906,123,5,4.260871
56930,40946,39,1,1.6641066
56931,12515,26,3,4.767963
56932,22027,8,4,4.9156704
56933,16505,21,5,4.7561646
56934,3062,109,1,3.48602
56935,43490,145,5,4.73833
56936,957,309,4,3.9695694
56937,1825,109,2,3.3229837
56938,2508,51,3,4.4915876
56939,7790,967,5,4.2051563
56940,36478,113,5,4.8176074
56941,16025,508,5,4.248343
56942,27473,328,5,4.1900883
56943,2892,65,5,4.793926
56944,27293,646,5,4.2749953
56945,39719,40,5,4.456692
56946,26155,156,4,4.171692
56947,39455,48,5,4.8043566
56948,4355,63,5,4.8108654
56949,31632,17,5,4.865019
56950,44091,4,5,4.6789374
56951,34506,61,3,3.045703
56952,3333,96,4,4.9942894
56953,3293,2,2,4.781433
56954,724,21,4,4.026379
56955,32694,62,1,2.6395192
56956,26404,54,4,4.072996
56957,41203,64,5,4.574269
56958,2868,32,4,4.8760834
56959,1608,19,5,4.951905
56960,6448,189,5,3.4815903
56961,15662,59,4,4.993756
56962,3322,164,5,3.7518916
56963,19209,63,5,4.710242
56964,34471,607,4,3.0914044
56965,17698,103,5,4.9738507
56966,3120,450,3,3.1421175
56967,854,15,4,4.633529
56968,39896,63,5,4.593419
56969,34343,78,5,4.4606457
56970,12139,17,5,4.4264526
56971,2463,36,5,4.595381
56972,6237,6,5,4.624425
56973,3333,902,5,4.736663
56974,498,93,4,4.057655
56975,24255,19,5,4.9640183
56976,5173,948,5,4.386727
56977,14886,270,5,4.71044
56978,35157,103,4,4.152304
56979,21748,26,5,4.985562
56980,23556,95,5,4.850546
56981,14571,902,5,3.9075363
56982,26226,27,4,4.0906615
56983,4121,19,4,4.9723907
56984,20894,134,4,4.0712647
56985,34297,737,5,4.464162
56986,30979,202,5,4.5811944
56987,19508,16,5,4.963631
56988,12805,17,4,4.653013
56989,28853,188,5,4.747452
56990,12861,544,5,4.2968507
56991,17559,55,1,4.0783815
56992,21566,103,1,3.5256574
56993,28134,315,3,4.8958745
56994,12308,81,5,4.270844
56995,6624,19,5,4.954507
56996,14537,90,5,4.4055204
56997,12828,19,5,4.8398046
56998,1676,53,5,4.972557
56999,22225,68,4,4.2347994
57000,38666,4,5,4.6885915
57001,33775,100,4,4.6969905
57002,36180,48,5,4.990682
57003,2821,100,4,4.990368
57004,23970,482,2,3.3973706
57005,38764,90,4,4.1959805
57006,7956,7,5,4.825462
57007,32047,52,5,4.8285775
57008,25403,863,5,4.772164
57009,19989,14,5,4.7801857
57010,3497,646,5,4.238668
57011,42098,100,5,4.75419
57012,6624,134,4,4.4860754
57013,16966,46,4,4.08247
57014,312,78,5,3.5232291
57015,31202,147,3,3.24574
57016,8761,19,5,4.9950356
57017,5706,6,5,4.7022705
57018,5630,647,5,4.217523
57019,37156,80,5,4.223462
57020,411,36,5,4.9990215
57021,22242,173,5,4.2993345
57022,2677,882,5,4.681338
57023,25441,103,5,4.3217354
57024,4303,34,1,2.5245948
57025,7198,114,5,4.7130117
57026,18483,131,5,4.8321943
57027,2911,20,5,4.9223847
57028,8283,59,5,4.992339
57029,22660,969,5,4.610639
57030,5203,2,4,4.131421
57031,4023,11,2,4.986783
57032,35733,157,5,4.6360307
57033,35949,45,2,3.0950477
57034,12870,807,5,4.3377156
57035,480,213,1,4.85517
57036,33462,123,5,4.6783667
57037,5942,48,5,4.9577837
57038,21513,9,4,4.0393186
57039,689,4,5,4.9461102
57040,5748,167,5,4.9784474
57041,21640,26,5,4.818979
57042,5796,144,5,4.3440285
57043,10518,131,3,3.027657
57044,3866,48,5,4.9528503
57045,18224,65,5,4.1226497
57046,5763,9,5,4.954954
57047,11658,123,1,1.5971392
57048,1443,260,4,3.4526916
57049,21714,64,2,3.6613176
57050,2856,139,1,3.4867306
57051,17459,23,2,3.9561367
57052,32148,104,3,3.2556314
57053,3951,296,3,3.201865
57054,16008,86,1,4.9148116
57055,36155,62,2,2.3454201
57056,41780,77,5,4.502669
57057,1461,120,4,4.72813
57058,5791,163,3,3.4622598
57059,2242,26,4,4.0191708
57060,29588,52,4,4.4862895
57061,19833,66,5,4.591952
57062,18199,10,5,4.999904
57063,2753,850,1,2.4962628
57064,979,51,5,4.4063454
57065,33424,183,5,4.477969
57066,17698,981,5,4.7522106
57067,20814,5,5,4.6923165
57068,16862,88,5,3.559173
57069,1978,328,5,4.2236443
57070,26316,852,2,3.3002114
57071,15458,238,5,4.3316774
57072,17271,36,5,4.6586447
57073,2949,120,5,4.999681
57074,983,190,5,4.4634466
57075,2518,180,5,4.7579737
57076,35536,31,3,3.3473325
57077,22895,5,2,3.3184755
57078,43720,689,5,4.37184
57079,25330,6,4,4.017854
57080,14353,18,4,3.9807396
57081,2436,461,4,3.121917
57082,2968,144,4,3.9978359
57083,33487,328,1,4.4215684
57084,3053,199,5,4.7767944
57085,29168,83,5,4.775489
57086,31851,17,3,3.0263054
57087,2036,183,2,4.9853573
57088,32663,177,2,2.7709987
57089,12684,587,4,4.4196553
57090,31222,186,4,4.2764397
57091,4182,132,4,3.9510777
57092,657,51,5,4.998762
57093,8167,300,5,3.96534
57094,4393,63,4,4.9855456
57095,23201,202,5,4.595795
57096,42833,17,5,4.7457275
57097,26116,145,4,4.127926
57098,3735,504,5,3.9054112
57099,38602,261,4,4.1665516
57100,26247,184,5,4.430687
57101,23057,280,5,4.9837728
57102,2947,84,2,3.2912052
57103,35448,276,5,4.393869
57104,15262,40,4,3.9812756
57105,40449,51,4,4.001587
57106,9842,62,3,4.0931
57107,32123,913,4,4.1590815
57108,40912,19,5,4.8444433
57109,23984,3,4,4.1037555
57110,17830,16,5,4.760147
57111,6720,176,4,3.5314858
57112,26887,84,3,4.469866
57113,40412,100,4,4.0272074
57114,3424,151,5,4.994946
57115,2084,62,3,4.3318834
57116,42695,159,4,4.8014193
57117,23116,51,4,4.1004725
57118,25348,75,4,3.9233303
57119,21986,89,5,4.0530763
57120,35023,17,5,4.1621447
57121,18743,132,4,4.0638366
57122,894,457,4,3.9908862
57123,450,8,4,4.9714584
57124,44151,43,3,4.1008306
57125,39059,19,5,4.958522
57126,20667,359,3,2.624098
57127,5736,119,5,3.9003003
57128,16575,32,5,4.680897
57129,23951,16,4,3.9456043
57130,21590,40,5,4.1743617
57131,24902,924,3,4.959416
57132,4330,333,3,3.0634809
57133,4230,2,4,4.590565
57134,4384,304,3,3.4415083
57135,22251,60,4,4.246684
57136,32009,791,5,3.5393584
57137,41235,19,5,4.9681964
57138,9724,39,4,4.048719
57139,1254,671,5,4.0852423
57140,4171,321,4,3.926451
57141,4633,4,5,4.901562
57142,38573,131,5,4.630129
57143,36345,128,5,4.5270686
57144,12096,48,5,4.760036
57145,6221,48,5,4.879328
57146,1634,146,5,4.7286615
57147,22816,124,5,3.8254461
